Species,NumPores,Radius,AvgIPD,MinIPD,Area,Perimeter,MajAxis,MinAxis,Circularity,AspRatio,Eccentricity,Roundness,Solidity,Mean,St_Deviation,Skewness,Kurtosis
Sheep,78,14.60973514,89.70740682,27.59182973,711.5,116.8185769,44.68423596,22.31220148,0.670627536,2.076846236,0.836281006,0.467498414,0.864507683,7.336139679,29.31421972,3.344970994,379.1640227
Sheep,96,13.65108624,74.46721673,27.25195278,619.7291667,103.8255,40.59983662,20.45816489,0.729033757,2.070586785,0.83132779,0.48504768,0.897334718,7.142076874,29.33039698,2.675096865,74.81767172
Sheep,95,9.098695053,69.4673865,23.1390425,276.6421053,71.71886316,27.02093335,14.12809472,0.692455602,1.97948269,0.813323819,0.492924736,0.864821533,10.73781052,35.65967901,3.10851474,235.3182747
Sheep,96,9.86922711,72.96745792,19.59514276,326.1354167,78.88228125,28.7776026,15.80758789,0.679363229,1.884682418,0.789127139,0.5135706,0.859121836,11.18305206,36.63640005,3.648723728,141.7784199
Sheep,123,13.94300361,64.3346147,20.5787282,657.7723577,112.8103171,43.88441145,20.26693302,0.673570254,2.235938359,0.855080118,0.448623785,0.877416472,9.556719208,33.17337131,3.911442996,82.42080574
Sheep,173,9.792420132,56.23204602,22.08271775,317.4913295,76.21215607,28.44808503,15.83799016,0.735940917,1.841123953,0.7658365,0.54005843,0.86592054,5.684407043,23.20321713,1.431955055,20.97634371
Sheep,185,10.16619101,57.88544134,23.16548781,343.5243243,81.37157838,30.93373163,15.94609083,0.689246155,2.025950505,0.805600672,0.489956481,0.855082382,6.00715332,23.22247429,2.472576507,33.63078957
Sheep,170,10.22654394,55.91348901,16.78265945,359.9941176,86.76681765,34.40061344,14.75800154,0.650540933,2.4185946,0.844983896,0.430627325,0.849359589,5.512078857,21.78637318,3.058078278,160.9132415
Sheep,148,10.60511761,59.31647259,21.25618079,377.5405405,87.22197973,33.35496818,16.03946518,0.665409971,2.137535542,0.821551144,0.472392433,0.849620241,5.573123932,22.90748085,0.742946589,5.962335164
Sheep,174,10.94978,55.34580901,20.46671513,412.8275862,94.56216092,35.45921413,16.80453786,0.646542048,2.198482229,0.817848774,0.463052793,0.839428954,6.869680786,24.82712174,1.353010017,28.38316928
Sheep,164,9.946792647,55.96628556,21.78669776,332.9207317,80.56729268,31.49315879,15.02387958,0.696472908,2.146559615,0.824629623,0.4684418,0.858291884,5.874947357,23.763104,2.791148173,197.1454178
Sheep,177,10.85933547,53.32061472,21.53626017,403.8700565,96.6660452,36.01042497,16.67854567,0.606165183,2.25436889,0.846510036,0.422719268,0.824253337,6.951722717,25.10112101,2.249555205,48.84948542
Sheep,176,11.80134397,53.74512682,20.80157037,480.3863636,105.3840909,40.16691755,17.1073624,0.58694004,2.408021625,0.868951158,0.400397006,0.828088081,8.228694916,26.97362228,4.061009234,306.0846441
Sheep,144,13.2463955,63.96664299,35.35727632,581.6944444,122.3560208,45.66686381,19.44847669,0.52681789,2.487560903,0.864146077,0.386553817,0.803147122,7.845983887,25.92320372,3.729184419,205.188521
Sheep,178,12.10936798,53.30362087,12.96095673,507.1910112,112.331927,41.62345515,18.23542051,0.550348607,2.418984265,0.845034712,0.408392982,0.79908563,7.87151947,25.41215046,1.560920549,9.664245334
Sheep,155,11.32717624,59.56844076,21.32313535,438.6193548,98.67605806,37.57333527,16.67256961,0.618430446,2.290092194,0.853206364,0.428257789,0.836780346,6.24008255,23.35733778,2.192228878,119.4631924
Sheep,133,12.98203361,65.2899537,23.10794101,559.3759398,122.5310827,44.67236104,19.70625161,0.515861339,2.382487988,0.846146477,0.401246863,0.787981629,6.807038116,23.73865479,3.792792485,198.1693272
Sheep,128,12.5466536,66.39131188,41.75464272,523.359375,114.3092891,44.83318999,17.75498974,0.559541611,2.684469726,0.860424084,0.389015189,0.822928403,6.93713913,24.9455646,1.180479388,12.43424485
Sheep,147,13.45959997,63.634999,37.11013443,606.5986395,125.2807347,47.23916017,19.25138393,0.522689539,2.598787069,0.873312605,0.376768452,0.808830415,8.340270233,26.43970873,1.055577641,12.83683731
Sheep,138,13.96957193,66.2998445,39.11288613,656.7826087,133.9175797,48.45916961,20.77773517,0.509302875,2.435865829,0.856041827,0.388661933,0.791467286,8.246408844,26.13957705,2.824445776,122.1890208
Sheep,215,11.27891583,50.71206057,21.85064803,428.827907,89.36246047,32.00687277,18.49587828,0.705247696,1.798975323,0.771761503,0.538037416,0.86154768,9.03639679,28.75882308,6.566857722,468.7005637
Sheep,204,10.67209084,54.84535287,18.96873301,375.2058824,83.60455882,30.96693796,16.70736379,0.702251017,1.92624505,0.800969707,0.514086679,0.873066544,7.9207901,27.3969991,1.952411452,20.35682228
Sheep,200,10.4579682,55.8674252,25.74730297,363.66,82.00049,32.37844469,15.34635114,0.698772963,2.221609834,0.845485888,0.456814654,0.880667515,7.525049591,27.14613749,1.896907976,79.16938705
Sheep,203,10.56380816,54.1396831,22.93052332,378.3694581,83.68548276,30.95845914,16.91468145,0.694103804,1.943360769,0.795929717,0.507859604,0.860098441,7.793084717,27.13583525,3.320827068,97.95074944
Sheep,313,9.280422125,35.128822,13.4784473,327.0607029,66.11997764,24.46204765,15.83960194,0.921820885,1.576703465,0.703119561,0.632037766,0.914063849,9.108106995,28.63589003,1.044903474,12.52681616
Sheep,158,13.05159237,61.40337311,28.67363654,576.0063291,113.0326139,41.78717623,19.51130054,0.598409795,2.24112503,0.848795618,0.436135181,0.835796237,9.330844879,28.28287612,7.341755743,956.9600702
Sheep,200,11.60729698,51.43520459,21.29821898,465.66,98.77643,35.19880292,19.05990061,0.660089263,1.876265887,0.784661503,0.508673065,0.835154603,8.311472321,26.60249699,1.326580424,15.50190011
Sheep,193,10.73255397,54.71255937,22.93439492,394.1606218,87.76130052,30.82131006,18.03708942,0.690980844,1.745685268,0.759741373,0.545201154,0.84942553,6.623415375,23.40144463,1.304749381,11.5578217
Sheep,189,9.911188145,54.27194939,20.03147159,327.8095238,76.07316931,27.81450122,16.56232446,0.753463848,1.750193519,0.75791016,0.556604027,0.867605429,6.285999298,23.98308033,2.002601788,35.40073855
Sheep,229,10.41478312,47.60066808,20.47568206,364.1004367,76.96701747,27.63241958,17.60824372,0.788908804,1.62754799,0.724450085,0.606277221,0.888886448,8.321510315,28.00619305,2.116699602,43.23434653
Sheep,217,10.67993326,49.78602026,24.85388926,391.7327189,80.56326728,29.29468315,17.41278628,0.775249733,1.723972538,0.771016389,0.566559126,0.887602073,8.47651825,28.44094278,2.764346064,74.50976012
Sheep,290,8.731574049,36.90754039,14.61848996,295.1172414,60.94177241,23.48026145,14.31887064,0.968087391,1.654722328,0.721553101,0.616258317,0.928714745,8.122689056,27.98877547,4.853163752,226.4074677
Sheep,303,8.760507644,38.22993287,13.02825988,284.1617162,60.68467987,24.11557771,13.81573436,0.939794342,1.756389234,0.753119679,0.588720984,0.93100617,8.72721405,29.3827875,1.874037413,19.86053732
Sheep,283,8.779106942,37.36345454,13.32299944,281.1484099,63.13969258,26.35217201,12.99262581,0.882520509,2.027880034,0.806764501,0.519823974,0.923066576,7.879795837,27.72556401,5.460489061,417.7520119
Sheep,261,8.809639049,42.25105513,17.26811654,281.9885057,62.44628736,25.80932648,13.24371568,0.903540164,1.932589291,0.798539587,0.531984104,0.926671604,7.671907806,28.01646788,1.805058614,30.87387278
Sheep,191,7.285052257,49.86989518,7.257034467,188.8743455,49.48672251,20.71609337,11.16444423,0.948198042,1.909461211,0.7791622,0.552945415,0.936778411,3.662154388,19.40617817,2.776266267,39.75844576
Sheep,198,7.37096901,44.23008377,14.66190325,196.6717172,49.45704545,20.55416137,11.37023389,0.98226656,1.83197873,0.775861159,0.569265434,0.940616285,3.78793335,19.22026714,2.783027941,64.623381
Sheep,148,10.73776724,58.05767673,26.35948638,379.3716216,83.21130405,29.94090234,17.92805016,0.733630081,1.730016621,0.753807045,0.562379237,0.863742,6.304154205,25.28790041,1.328050922,15.23590587
Sheep,213,7.555309245,44.45881148,14.42237939,205.9530516,51.31537559,20.56600418,12.14461858,0.958466007,1.721417834,0.741523632,0.593599174,0.928387293,4.060720062,19.66204771,1.916153217,33.74452136
Sheep,156,10.54656174,56.41632926,21.11947823,375.8205128,85.15208333,30.78718577,17.34458432,0.681471047,1.908492145,0.772604294,0.525678426,0.849396029,5.402576447,21.76565135,2.473861612,120.7949228
Sheep,158,9.565436092,56.67570745,21.70876116,302.0696203,69.36802532,25.21408029,16.13028437,0.807347781,1.627948753,0.73029956,0.604727853,0.893555385,4.323443604,19.98372266,1.99559269,37.07332751
Sheep,151,9.861295155,64.07457999,19.82818882,321.6556291,71.65925166,26.93525563,16.02488948,0.79176188,1.759980294,0.753921638,0.576737675,0.896034382,4.885540009,21.74938864,1.563794736,18.8026983
Sheep,153,10.20269515,58.6783265,16.71970862,354.5294118,82.79023529,30.29862759,16.4292506,0.692835656,1.899866721,0.797198526,0.50298301,0.85661334,4.941604614,21.06780074,3.051515743,253.1976884
Sheep,124,10.09218195,63.00173701,17.99989039,354.2177419,88.00576613,34.06086335,15.77527458,0.624291028,2.269938618,0.840142753,0.422260749,0.808212572,4.288822174,19.40191732,1.36335248,13.48210749
Sheep,133,9.310640699,54.98387475,15.36697832,300.1954887,81.83269173,30.06442796,15.39455022,0.619809406,2.093722835,0.818851321,0.439251484,0.799797078,3.645354462,16.35555904,1.415997299,17.64239763
Sheep,132,9.479419713,56.50999179,15.38024272,310.7348485,82.85654545,30.56658327,15.57665435,0.612284155,2.106211211,0.819368516,0.439353602,0.798855627,3.737420654,16.60711682,1.41414867,13.39538902
Sheep,122,10.62810823,62.74537267,24.72933812,390.5983607,98.28610656,39.73730246,15.30116606,0.577033178,2.675479645,0.870801659,0.372876523,0.794313887,4.221627045,18.40603384,5.243697768,155.0529849
Sheep,156,10.34360746,57.90528505,23.24742841,378.7948718,90.56005769,36.58086064,15.28928739,0.65572463,2.36735937,0.831280196,0.443238134,0.825767953,5.418977356,21.58521776,1.515143021,13.06211575
Sheep,270,7.656947773,38.68283633,9.612284349,213.8962963,54.27725185,22.03019552,12.26397228,0.93209724,1.790254595,0.753383808,0.575928245,0.917906519,5.949747467,24.17422667,4.358198813,486.2183247
Sheep,271,7.628307067,38.12912222,12.48960909,211.2472325,53.52261255,21.91856996,12.14255839,0.938565646,1.803842469,0.750637327,0.579430604,0.923359785,5.918730927,24.1093931,1.778593492,21.57314556
Sheep,255,7.937562763,40.23082098,14.91920115,227.6784314,55.56198824,22.54197499,12.74043428,0.933684258,1.758938615,0.739448809,0.58723235,0.919547428,6.265840149,25.14688454,1.193963156,9.78006224
Sheep,264,7.584745098,38.84490387,10.9959729,209.1628788,56.72414015,24.1247227,11.55952095,0.881237946,2.045470098,0.797064754,0.508254761,0.890507356,5.306697083,22.50616462,2.135840119,74.15147209
Sheep,165,8.528570922,51.69556867,18.41545725,242.1272727,65.83570909,27.04111457,12.81205597,0.737047761,2.167226379,0.844954453,0.453982623,0.858506272,4.395589447,20.51009881,2.656200364,135.9782376
Sheep,140,8.911302056,57.32756139,21.01361524,263.5214286,76.69095714,30.97763677,13.72738114,0.613900701,2.329948134,0.860021764,0.386721453,0.791060534,3.536283112,17.17425907,1.993497354,59.9767118
Sheep,131,9.448789551,63.28069354,18.7020062,316.8625954,91.58325191,36.69911397,14.91751055,0.552500095,2.481671129,0.877444456,0.344802866,0.745748027,3.874449921,17.75195298,2.446410208,59.75885088
Sheep,141,8.257385912,53.9581288,21.51957842,231.141844,67.67883688,26.85636512,13.16494078,0.657122703,2.165272494,0.820883818,0.437612761,0.805126718,3.555643463,17.77276325,2.315723817,55.07780622
Sheep,133,8.987219858,56.26734127,21.98182813,275.4962406,77.95108271,30.67354982,14.17419165,0.615486699,2.312876993,0.855524804,0.393565912,0.789475517,3.781777191,18.08154043,1.852507382,25.05842974
Sheep,133,8.742873565,55.15802765,21.37122303,252.2030075,70.25495489,27.07419998,14.03702297,0.688553462,2.016853183,0.818129899,0.464180305,0.835265781,3.95714035,19.6388704,2.50770833,49.03688484
Sheep,131,8.852724584,56.34451916,23.68768815,259.0916031,72.30426718,27.78971615,14.26324805,0.670276922,2.040654789,0.822091173,0.454458333,0.826927501,3.97928772,19.68360735,3.969073154,178.7520863
Sheep,149,9.190419751,58.56300768,23.52916718,285.2550336,82.43489262,32.27582379,14.34917065,0.583443418,2.350878935,0.854783494,0.38755436,0.774185824,4.080158997,18.02404396,1.484658796,9.876732189
Sheep,155,8.668232168,55.06509202,17.02282726,254.4903226,72.66190968,28.31712899,13.90213657,0.678080705,2.093544481,0.818202532,0.456605775,0.820278847,4.055902863,18.4230066,1.514949854,15.75492881
Sheep,161,8.656859144,52.20448962,13.2338183,251.4968944,71.68863354,28.46377302,13.51665776,0.674660438,2.151501072,0.838212697,0.439334986,0.824031869,4.09757309,18.82916654,2.222035297,35.99074891
Sheep,134,9.841582049,57.43087708,20.70237301,343.8955224,91.51723881,36.9548436,14.36668176,0.59368598,2.551590679,0.871040618,0.378766491,0.784494018,4.295144653,18.87932647,3.094991059,61.87400066
Sheep,68,12.24998702,64.09052687,26.7105509,511.7941176,115.2380882,44.50674039,18.42516872,0.543259338,2.429084962,0.858848084,0.384032908,0.784221324,4.265746307,19.86968333,1.063656644,13.94316213
Sheep,73,12.95175143,70.65764669,27.72523314,587.7945205,138.9179589,52.87381342,19.32750492,0.458352677,2.734209667,0.886826592,0.319748287,0.713928179,4.697392273,19.50955857,1.396571733,28.22140867
Sheep,110,9.226449902,55.34956028,23.23678275,281.2454545,69.21220909,26.38258024,14.7999755,0.774521741,1.815293638,0.776364506,0.544372875,0.876711618,3.647817993,19.04024124,5.05329862,293.8857458
Sheep,152,7.117762587,48.41042696,10.28747106,177.7434211,47.82554605,19.35369896,11.55453738,0.959775163,1.706419625,0.751364105,0.587899639,0.929157845,3.3769104,19.45255116,2.96380351,143.554539
Sheep,93,8.026605162,73.40878868,31.22065507,213.5913978,56.83425806,22.05635158,13.05600304,0.831488955,1.766522035,0.770575495,0.561649423,0.895379872,3.035244751,18.54950289,2.731779454,39.64353386
Sheep,106,8.991612849,59.55485244,19.51322045,269.509434,72.65534906,28.39752584,14.32078504,0.680947751,2.09672985,0.828164522,0.44888254,0.82960889,3.505377197,18.39571308,1.331329158,19.17086881
Sheep,76,11.97671036,75.95622847,31.37903949,498.4342105,126.0154868,48.00931439,18.91682835,0.466166892,2.490743176,0.869684025,0.332123547,0.701101508,4.272605896,19.65435134,1.560205757,38.35740957
Sheep,151,9.838992076,51.52797876,18.87092579,343.1125828,87.05554967,34.07442,15.38978474,0.646013522,2.234721545,0.837626841,0.426278123,0.808955071,5.504724121,21.80841052,1.251948729,20.19684891
Sheep,121,9.889440421,56.9480278,21.10689787,339.8842975,88.65009917,32.56071475,16.31066208,0.612756712,2.05158509,0.820945236,0.438416997,0.792873583,4.342479706,19.34924537,1.280120394,37.15989631
Sheep,131,9.967344108,58.13335989,22.20926261,342.8778626,87.06423664,34.66031974,15.12329203,0.622038295,2.380435811,0.852003857,0.403880373,0.810501831,4.864838409,21.23696693,2.124507345,87.92468744
Sheep,139,9.656363927,60.22594508,23.04899944,314.4316547,81.74066187,30.56177414,15.7106343,0.641452139,2.05969258,0.817927935,0.44931376,0.818452723,4.347949219,19.80527768,1.403005723,17.63121663
Sheep,244,7.090620941,40.2024037,14.08033091,183.3811475,50.35306148,20.32888144,11.44869688,0.930029352,1.762129401,0.752817227,0.567154049,0.90743079,4.612440491,21.17649026,3.030241737,53.16194328
Sheep,245,6.788644926,42.38196413,11.33725529,161.5591837,47.0433551,19.46942321,10.77178655,0.9304419,1.852058364,0.773285111,0.550804297,0.914770132,3.799660492,18.87573419,3.236765484,95.16611652
Sheep,174,8.659938523,53.19596416,23.51978564,250.2298851,64.23291379,24.63686161,14.22049983,0.792294458,1.783922953,0.761034528,0.554834727,0.876416053,4.825421906,21.77466207,0.722384234,10.22060128
Sheep,188,9.485847763,49.50246223,16.94007895,309.1755319,76.03528723,29.43322669,15.10373361,0.733464041,1.963599844,0.7935156,0.506851938,0.852498952,6.049217224,23.90395176,1.471584975,14.96123006
Sheep,134,9.003647119,60.84803767,21.84675456,277.8507463,77.92458209,30.93356802,13.99848818,0.646211311,2.260112972,0.840578385,0.423626599,0.806217907,3.765644073,17.75335646,2.328359393,92.29888069
Sheep,133,9.611963506,62.68182106,23.96634525,318.7593985,86.73070677,34.31588346,14.77427982,0.608954313,2.363793271,0.855825853,0.394350001,0.785819466,4.110372925,18.73774955,1.262510645,10.64092781
Sheep,138,9.40066497,57.02645799,20.00439583,307.0797101,82.62603623,32.76576674,14.3304126,0.639311187,2.302512399,0.831357412,0.433636282,0.809338622,4.177279663,18.80699489,2.173868888,66.64223496
Sheep,124,9.020835212,63.01723737,18.01876705,274.3387097,76.76916129,29.76322057,14.4505776,0.648159475,2.11948446,0.815472167,0.445896351,0.811259439,3.703391266,18.18511704,3.142750728,154.7760363
Sheep,132,8.848973847,58.8073681,19.04607454,263.969697,71.65475758,27.38745314,14.09621365,0.706172603,2.022477485,0.801648736,0.487284828,0.848394573,3.904538727,19.29408453,1.184963452,11.32042775
Sheep,134,8.883212494,54.39227821,25.07029174,266.2238806,73.73580597,29.41376636,13.41883958,0.679112628,2.297485852,0.826461927,0.451787266,0.839372699,3.848975372,18.76961351,1.718076408,17.25646323
Sheep,111,8.861021149,56.32024716,20.08530427,260.3423423,70.78553153,27.85979677,13.99381987,0.707337123,2.041894254,0.815619631,0.474303734,0.844012133,3.486476898,18.70489991,1.247792217,16.54687589
Sheep,96,9.912462853,55.97266272,22.96301044,343.0208333,92.97833333,35.47691091,16.1384877,0.588055899,2.270541882,0.8365686,0.407550211,0.772812819,3.686173248,18.59162043,0.974827828,9.92927707
Sheep,125,9.127911185,54.59550154,19.8861792,285.232,80.1254,30.56588134,14.76790522,0.637775699,2.116780303,0.831070023,0.432272241,0.802577622,3.696665192,17.84813499,2.853850217,206.8006536
Sheep,259,7.407138077,38.98858854,13.25324645,197.7760618,51.29418147,20.37779993,12.14705139,0.958048107,1.668364533,0.723359167,0.609570662,0.919154971,5.100996399,22.25884879,1.741900978,24.81086023
Sheep,118,9.545403312,56.21190276,21.67060501,311.720339,83.23420339,33.91757304,13.66993041,0.60288757,2.588940786,0.875907166,0.375546142,0.806478305,3.561730194,17.27077433,1.50784171,51.10119037
Sheep,120,10.03711585,57.42069396,19.39258649,344,92.7115,35.40854278,15.45624862,0.562947197,2.375363648,0.854518867,0.386904691,0.777416457,3.84217453,17.21118194,1.448976505,9.627983288
Sheep,168,10.31749102,58.13595438,18.2998473,370.2797619,87.36274405,33.78832483,16.08444163,0.657345067,2.12594509,0.825029772,0.456810157,0.82636809,5.515424347,21.83764853,1.733561637,16.46767314
Sheep,292,7.415087131,36.89333301,13.82928337,197.369863,50.90650342,20.87071749,11.83716,0.957694111,1.763851601,0.746929887,0.587041762,0.926516496,5.782434082,23.63620735,1.327504635,13.04878428
Sheep,141,8.343778924,59.44674948,25.63595567,236.5106383,70.44801418,28.26830027,13.08986382,0.662353518,2.238555589,0.847069525,0.417235244,0.808732302,3.375804901,16.97719981,2.037630329,33.67696153
Sheep,136,8.799451513,55.32217257,21.4590157,261.7941176,77.11101471,30.4144117,13.58154993,0.607613825,2.339011186,0.859168171,0.392460626,0.790334405,3.408635712,16.27237686,2.992754785,125.6006694
Sheep,128,8.687552929,60.70738833,21.31429968,254.0078125,71.51920313,28.05572658,13.85569258,0.669522835,2.127341306,0.828344407,0.441771183,0.816202856,3.375523376,17.14344957,2.583072904,41.74960042
Sheep,113,9.119162794,61.9407978,24.74061522,281.4778761,78.95266372,29.85754567,15.24383219,0.632541557,2.023479379,0.807102566,0.448048186,0.793672373,3.421084595,17.54487061,3.123494591,133.0595649
Sheep,162,7.520849541,48.47272811,15.18930443,195.6975309,58.30908025,22.92367748,11.92658985,0.768195579,1.946752318,0.79733934,0.508779797,0.859420824,3.396975708,17.47422951,1.20206111,26.32521148
Sheep,127,8.660480075,55.63551836,20.53289557,248.1338583,68.13715748,26.01346778,14.14757739,0.722783718,1.916618165,0.791885862,0.501137925,0.848687897,3.729200745,19.48808989,1.753198738,30.03398872
Sheep,118,9.023912515,53.67266042,17.7110487,282.7457627,78.78827966,30.93137142,14.11732311,0.654855921,2.183323986,0.830625702,0.435696437,0.811046832,3.56281662,18.13189204,2.676334061,344.3931094
Sheep,118,9.051593043,55.53920647,20.96853183,276.4152542,75.11586441,29.14093306,14.25997397,0.668233711,2.115900799,0.836885049,0.444541974,0.83392647,3.877988434,19.72150768,2.735453213,153.420121
Sheep,120,9.100663364,59.36090225,17.6765938,278.6,78.04126667,30.4526697,14.2793774,0.635964478,2.259384483,0.832993086,0.430082396,0.813992587,3.648222351,18.15362456,2.261001048,65.97153424
Sheep,197,7.448639499,44.47195513,12.92526256,193.6598985,60.10592893,24.21516031,11.46539205,0.728022027,2.132308133,0.827449851,0.462963975,0.843556351,3.714941406,17.48615347,1.636966351,26.44478429
Sheep,157,9.142310175,50.92555873,18.1267426,281.3949045,77.94476433,29.81863988,14.83762251,0.631084589,2.124380257,0.821241719,0.438710976,0.800985032,4.1561203,18.43753685,3.664514262,145.5217703
Sheep,124,9.651954727,54.88260428,21.10079196,319.9919355,90.55151613,34.83774531,15.70528885,0.562818922,2.308228794,0.840222313,0.387690827,0.757225618,3.749076843,17.55617801,0.848372189,5.489722111
Sheep,108,9.283542739,64.94712313,20.01159657,298.712963,82.48494444,30.87261063,15.18287284,0.600604025,2.100934116,0.82638993,0.423133683,0.781654399,3.197341919,16.48784785,2.559857385,102.7052716
Sheep,151,9.504205266,54.73094188,20.09576018,301.0860927,77.57283444,30.68036659,14.44835888,0.657567786,2.187950356,0.836132133,0.440130486,0.832151417,4.326876068,19.23380122,2.14674092,55.59988685
Sheep,277,7.449975137,38.12704464,15.65309973,201.3826715,51.15847653,20.60091648,12.099226,0.961340055,1.701631521,0.738102413,0.599393271,0.926420848,5.643366241,23.30203242,1.77922133,29.92912348
Sheep,250,7.374073659,42.72174909,13.38851784,195.304,50.554696,20.79579505,11.70128609,0.956314346,1.7670086,0.75643188,0.58126881,0.927625354,5.098227692,22.74197404,3.201788194,195.5116153
Sheep,245,6.974301861,43.89949728,11.77211673,171.8816327,48.88983265,20.61111077,10.8495295,0.930696187,1.879424723,0.776882057,0.543919609,0.91300193,4.285414886,20.53032525,1.546392261,49.65809363
Sheep,160,7.580830471,51.9173288,14.60941567,198.1125,61.0074625,24.90397583,11.5332268,0.720163112,2.155750626,0.851730126,0.434624827,0.837214137,2.91463623,15.7529628,1.810185362,41.37382617
Sheep,180,7.385494641,48.73068731,15.26099984,190.5277778,59.99942222,23.90686331,11.3984863,0.718396894,2.156057012,0.823147904,0.462236563,0.837650657,3.139957428,15.82023063,2.038713112,67.90814364
Sheep,133,9.241476016,59.28217598,23.37649041,298.9398496,81.23516541,31.66807869,14.43534766,0.63315798,2.242659185,0.831947337,0.426189253,0.808922688,4.087464142,18.89492401,1.490255349,22.76803226
Sheep,130,9.507575223,53.73502442,16.03299577,319.1307692,89.17956923,35.1947888,14.72642072,0.565122001,2.471049187,0.873010876,0.362426977,0.770436111,3.824726105,17.14777174,2.455403394,39.60463905
Sheep,102,9.948651937,57.83493861,20.31212962,343.8627451,91.7529902,33.37656224,16.90758481,0.569716083,2.062394507,0.810422871,0.428643197,0.767968965,3.392921448,15.95390593,2.941270775,65.37633676
Sheep,115,9.735111516,58.95155504,15.10665551,324.5913043,86.0438087,34.40855928,14.54503726,0.598847896,2.402321576,0.865441151,0.390486516,0.795628027,3.756365967,17.0588322,2.602844968,71.97222891
Sheep,144,9.547906992,54.20629177,17.63787598,313.3819444,81.30914583,32.84491736,14.25513233,0.633722755,2.345940121,0.861156315,0.404482259,0.820277735,4.070301819,18.20080575,2.037398728,61.45003245
Sheep,184,8.965483928,51.47951346,20.50905156,269.7880435,67.07786413,26.28586174,14.21527666,0.792332786,1.884933412,0.774102677,0.544077865,0.884504068,5.237114716,22.39072374,1.99564507,67.69156207
Sheep,184,9.323803175,50.85937924,24.17635924,293.2934783,73.11421739,29.23108483,14.48124125,0.728503804,2.085014174,0.81533311,0.48016702,0.855651842,5.73805542,23.42335766,1.459515992,15.39432711
Sheep,142,8.954495594,60.16215341,21.05644178,273.4507042,75.51388028,30.03701188,14.21471472,0.660943035,2.1856582,0.833626015,0.427929882,0.812859398,4.030082703,19.07972054,1.418994921,21.09506753
Sheep,231,6.776234614,43.4151074,13.25807052,167.1168831,48.90020346,20.44675188,10.63246005,0.919035275,1.913951358,0.769150203,0.537239689,0.898207275,3.661110687,18.34713023,2.252221856,42.48252181
Sheep,264,7.134039953,39.93679623,9.623588818,178.3863636,49.69754167,20.5605325,11.30782021,0.928030247,1.823313508,0.770884055,0.557405054,0.912622771,4.806999969,21.70317622,2.013845951,33.03751972
Sheep,259,7.097672861,40.39733076,12.57758774,180.1814672,49.44204247,19.93813449,11.63949662,0.95215981,1.694146482,0.731661239,0.595594073,0.914002653,4.641879272,21.32505371,3.73047101,205.1300182
Sheep,143,9.778821717,54.35766547,17.43523704,326.3496503,82.6348951,31.77215571,15.48926878,0.650523216,2.171173281,0.836395654,0.431559357,0.822496373,4.528865814,20.07941288,3.723145852,473.6469085
Sheep,135,9.902463338,55.78348259,17.50351106,334.362963,86.01082222,33.23873532,15.64602325,0.619408849,2.167886359,0.843110853,0.420094557,0.79955944,4.236779785,19.11426387,3.948742879,285.0766604
Sheep,150,14.71391313,62.33743181,21.12846954,741.4066667,128.8602533,42.30818015,25.76128393,0.589497555,1.76136372,0.75721833,0.511383452,0.810906326,12.25001678,32.05686872,2.408377578,56.93929222
Sheep,111,14.13358053,76.51020717,30.84710762,652.0990991,103.6259459,37.78730577,23.45010092,0.748701937,1.69234425,0.748953523,0.582697383,0.88849991,9.841917419,33.5291634,0.896565584,7.202456969
Sheep,138,14.70899416,68.9102497,23.46115274,718.7391304,118.9771377,40.30125253,25.2097577,0.65866491,1.682120072,0.74099887,0.563653019,0.849867284,11.83570862,34.02214659,1.712332012,54.08058678
Sheep,135,14.96239261,72.73371598,31.5063606,743.0222222,120.2455111,40.89112285,25.64138982,0.66854647,1.674690519,0.740665441,0.56724969,0.852004047,12.00847778,34.2712912,0.889681609,6.169012603
Sheep,164,15.31965677,51.22744914,24.05540182,830.652439,154.4910793,48.32431761,26.61749363,0.522105629,1.930332305,0.79895738,0.451135985,0.770342427,15.44833603,34.74881284,1.260263124,12.55801129
Sheep,116,18.83903307,65.81275079,25.08581303,1268.301724,199.6885948,58.64086682,34.86296486,0.458105641,1.837995765,0.772270158,0.449673357,0.743150275,15.5751915,34.93272036,2.487136434,115.8668633
Sheep,141,15.05377294,49.76431208,23.69663181,827.8085106,157.0053191,48.80580485,25.86667962,0.506713866,2.000061901,0.804128976,0.439562781,0.765530059,14.97930756,34.77066419,1.612696394,26.82621438
Sheep,108,17.44151446,59.60111804,33.38530943,1097.555556,182.6257778,52.3654754,31.56890789,0.491930927,1.807081778,0.757668337,0.491805906,0.768017748,14.31521301,34.51436433,1.870578828,85.41558844
Sheep,107,15.56227312,61.25535672,28.06491538,860.4392523,148.2417196,46.64866859,26.57207839,0.549990085,1.817984201,0.770638629,0.500910141,0.790878182,11.86967926,31.53432081,1.141068885,17.33802228
Sheep,102,15.5801482,57.45794003,30.23869533,864.5882353,150.0162353,48.33634578,25.84504796,0.552949321,1.912939794,0.793280135,0.479488284,0.796058796,11.58242569,31.83230023,3.420366933,229.2930338
Sheep,92,16.20488561,62.48632463,26.69087681,924.0869565,151.912587,46.87706478,27.72780216,0.569305549,1.740760153,0.756828963,0.534196893,0.809974636,10.71212311,31.19493871,1.650782865,112.5098624
